target,ids,date,flag,user,text
0,1979962813,Sun May 31 05:11:17 PDT 2009,NO_QUERY,Jadeusmayus,"['comput', 'viru', 'sister', 'laptop']"
4,1823870697,Sat May 16 23:15:17 PDT 2009,NO_QUERY,kendralynn16,"['rememb', 'alway', 'back', 'make', 'easier', 'fun', 'south']"
0,1693654428,Sun May 03 23:17:09 PDT 2009,NO_QUERY,kermitsafrog,"['get', 'see', 'wolverin', 'weekend']"
4,1557940174,Sun Apr 19 06:39:31 PDT 2009,NO_QUERY,JacoboTarrio,"['spaniard', 'notic', 'galician', 'accent', 'speak', 'english', 'find', 'funni']"
4,2049459514,Fri Jun 05 16:55:08 PDT 2009,NO_QUERY,bbbbailey,"['school', 'whooo', 'hooo', ""i'm"", 'stoke', 'kauai', 'sunday', '...']"
4,2051532700,Fri Jun 05 22:14:49 PDT 2009,NO_QUERY,insearchofnkotb,"['stop', 'breakfast', 'realiz', 'eaten', 'day']"
4,1984446393,Sun May 31 15:07:26 PDT 2009,NO_QUERY,xolovesara,"['guy', 'jam', 'good', 'time']"
0,2255004558,Sat Jun 20 10:36:58 PDT 2009,NO_QUERY,SueFisk,"['airport', 'philadelphia', 'connect', 'flight', 'montreal', 'cancel', 'due', 'bad', 'weather']"
0,2039847347,Thu Jun 04 22:57:46 PDT 2009,NO_QUERY,Claymaan,"['hug', 'u', 'need', 'bbi']"
4,1977052101,Sat May 30 19:58:37 PDT 2009,NO_QUERY,NadiaBrazil,"['come', 'jordan', 'look']"
4,1981409345,Sun May 31 09:05:31 PDT 2009,NO_QUERY,belibradley,"['australian', 'accent', 'cours', '..']"
0,1753475656,Sun May 10 01:49:43 PDT 2009,NO_QUERY,PinkLemonade_85,"['yeah', 'make', 'peopl', 'troubl', 'swallow', 'fluids.lik', 'stroke', 'patient', 'tast', 'like', 'glue', 'disgust']"
0,2184963100,Mon Jun 15 16:40:46 PDT 2009,NO_QUERY,CaroleSalinger,"['much', 'last', 'night']"
0,2215441264,Wed Jun 17 18:08:42 PDT 2009,NO_QUERY,xoxogurlly,"['dad', 'friday', 'yay', 'realli']"
0,2189665697,Tue Jun 16 00:35:27 PDT 2009,NO_QUERY,AreloZ,"['god', 'phone', 'delay', 'send', 'sm', 'tweet', 'sent', 'order']"
4,1881405740,Fri May 22 04:34:08 PDT 2009,NO_QUERY,_SarahF_,"['tonight', 'gonna', 'sooo', 'great', 'king', 'hey', 'monday', '<3', 'quit', 'annoy', 'cant', 'stay', 'rosi', 'hous', 'though']"
4,2061744882,Sat Jun 06 21:31:14 PDT 2009,NO_QUERY,whtevryoulike,"['oh', 'marin']"
4,1970805038,Sat May 30 05:16:21 PDT 2009,NO_QUERY,marikaguero,"['see', 'u', 'r', 'addict', 'twitter', '...', 'yet', 'u', 'need', 'know', 'work', 'first', 'hahaha', 'btw', 'hate', 'uni']"
4,1469847662,Tue Apr 07 07:35:43 PDT 2009,NO_QUERY,AnnieVogue,"['oooh', 'work', 'use', 'twitpic', '...', 'give', 'endless', 'amus']"
4,1753401904,Sun May 10 01:27:43 PDT 2009,NO_QUERY,tinagrey,"['happi', ""mommy'"", 'day', 'mom']"
0,2204125423,Wed Jun 17 01:23:25 PDT 2009,NO_QUERY,jasontucker,"['peep', 'twitter', 'say', 'iphon', '3.0', 'releas', '10am', 'tomorrow', 'pacif', 'suck', 'sinc', ""i'll"", 'work']"
0,1883449488,Fri May 22 08:34:11 PDT 2009,NO_QUERY,Tengaport,"['greeeaaat', '...', ""i'm"", 'lose', 'voic', 'go', 'one', 'helluva', 'friday']"
0,2050048805,Fri Jun 05 17:58:33 PDT 2009,NO_QUERY,temptingmama,"[""tv'"", 'broke', 'colour', 'slowli', 'make', 'rainbow', 'across', 'screen', 'curs', 'tv']"
4,2178573321,Mon Jun 15 07:53:59 PDT 2009,NO_QUERY,sondrafaye,"['numerolog', 'fun']"
4,2069342492,Sun Jun 07 15:42:07 PDT 2009,NO_QUERY,biaafonseca,"[""i'm"", 'sure', 'fan', 'blame', 'bet', 'next', 'time', 'go', 'load', 'better']"
4,1982149815,Sun May 31 10:37:39 PDT 2009,NO_QUERY,Solly1234,"['home', 'take', 'shot', 'water', 'polluyion', 'nad', 'windmil', 'got', 'alright', 'shot']"
0,1678409095,Sat May 02 06:36:48 PDT 2009,NO_QUERY,88isnumber1,"['wish', 'could', 'see', 'tim', 'jess', 'prom']"
4,1966322051,Fri May 29 17:33:11 PDT 2009,NO_QUERY,anna_bananaxx,"['yesterday', 'made', 'petit', 'whole', 'class', 'histori', 'extens', '...']"
0,1824962547,Sun May 17 03:43:29 PDT 2009,NO_QUERY,anggiard,"['omg', 'electrcti', 'havent', 'connectd', 'yet', 'hate', 'alon', 'dark', 'way']"
0,2175673253,Mon Jun 15 01:39:42 PDT 2009,NO_QUERY,yluvu,"[""f'ing"", 'life', 'pleeaass', ';)', 'love', 'u', '...', 'miss', 'u']"
0,2186220663,Mon Jun 15 18:31:39 PDT 2009,NO_QUERY,KanYeezy,"['made', 'spaghetti', 'toast', 'jelli']"
0,1827162446,Sun May 17 10:07:29 PDT 2009,NO_QUERY,owlssayhooot,"['beauti', 'outsid', 'inclin', 'go', 'insid', 'shower', 'kind', 'wanna']"
4,2013693803,Tue Jun 02 23:19:26 PDT 2009,NO_QUERY,NikkiVilloria,"['finish', 'watch', 'movi', 'twilight', 'bed']"
4,1559484630,Sun Apr 19 11:15:45 PDT 2009,NO_QUERY,tapdancr,"[""i'm"", 'bore', '...', 'think', ""i'll"", 'make', 'music', 'video', 'song', 'anyon']"
0,1573383708,Tue Apr 21 00:55:21 PDT 2009,NO_QUERY,george_song,"['winxp', 'still', ""i'm"", 'comfort', '...', 'find', 'learn', 'curv', 'os', 'x', 'steeper', 'imagin']"
0,2326325698,Thu Jun 25 06:52:58 PDT 2009,NO_QUERY,na000mii,"['roll', 'ankl', 'work', 'last', 'night', 'know', 'well', ""i'm"", 'go', 'train']"
4,2015160945,Wed Jun 03 03:53:09 PDT 2009,NO_QUERY,lulyz,"['pasta', 'beef', 'pink', 'sauc']"
4,1553112287,Sat Apr 18 13:24:20 PDT 2009,NO_QUERY,Naharina,"['combin', 'might', 'hubbi', 'defeat', 'mighti', 'problem', 'wrong', 'comput', 'answer', 'keyboard']"
4,1974992536,Sat May 30 14:13:22 PDT 2009,NO_QUERY,sitesbyshelbie,"['good', 'luck', 'mtv', 'movi', 'award', 'tomorrow', 'night', 'watch', 'trailer', 'win', 'twilight']"
0,2260119790,Sat Jun 20 18:42:04 PDT 2009,NO_QUERY,lanarowe,"['miss', 'pair', 'glass']"
0,2228129934,Thu Jun 18 14:03:24 PDT 2009,NO_QUERY,nicholasfriesen,"['newli', 'updat', 'iphon', '3.0', 'let', 'send', 'pictur', 'messag']"
0,1976477932,Sat May 30 17:25:52 PDT 2009,NO_QUERY,Katiejooones,"['back', 'feel', 'well']"
4,2174905971,Sun Jun 14 23:35:51 PDT 2009,NO_QUERY,RoobieRockstar,"['eat', 'noodl', 'hehe', 'cone', 'way', 'english', 'speech', 'today', 'xd']"
4,2055459599,Sat Jun 06 09:21:20 PDT 2009,NO_QUERY,stephhxyz,[]
0,2000178172,Mon Jun 01 21:34:04 PDT 2009,NO_QUERY,bbunne21,"['boo', 'miss', 'sri', 'didnt', 'see', 'u', 'u', 'left', 'guess', 'oh', 'u', '10', 'dollar']"
4,1834966135,Mon May 18 04:45:18 PDT 2009,NO_QUERY,Ali1702,"['mmm', '..', 'bear', 'gryll', 'radio', '1', 'howev', 'street', 'cred', 'gone', 'abit', 'admit', 'like', 'abba', '...', 'hehe', 'still', 'love', 'though']"
0,2189782816,Tue Jun 16 00:53:54 PDT 2009,NO_QUERY,robbieb666,"['get', 'snow', 'work']"
4,2005503006,Tue Jun 02 09:47:22 PDT 2009,NO_QUERY,BryanGwin,"['thank', 'support', 'guy']"
4,1989748461,Mon Jun 01 02:40:14 PDT 2009,NO_QUERY,KLVVS,"['25', 'june']"
0,2250699202,Sat Jun 20 01:14:04 PDT 2009,NO_QUERY,dearaleah,[]
0,2218272280,Wed Jun 17 22:11:01 PDT 2009,NO_QUERY,artbyskym,"['believ', ""i'm"", 'tire', 'twitter']"
0,2322523202,Wed Jun 24 22:46:15 PDT 2009,NO_QUERY,poetreenmoshun,"['feel', 'like', 'punk', '..', 'im', 'drwain', 'blank', '..', 'old', 'wise', 'chines', 'man', 'must', 'dishonor', 'trend', 'topic']"
0,2002987784,Tue Jun 02 05:38:03 PDT 2009,NO_QUERY,chrisontv88,"['alway', 'pend', 'alway', 'alway', 'pend']"
4,2016869964,Wed Jun 03 07:29:39 PDT 2009,NO_QUERY,JonCarrillo,"['know', '...', 'use', 'word', 'awesom', 'instead']"
0,1793403064,Thu May 14 02:33:36 PDT 2009,NO_QUERY,Stickyplasters,"['feel', 'sad', 'bad', 'day']"
4,1976469666,Sat May 30 17:24:23 PDT 2009,NO_QUERY,megmackey,"['cant', 'wait', 'meet', 'new', 'cousin', 'leilani', 'she', 'go', 'look', 'cute', 'new', 'cloth']"
4,1979117584,Sun May 31 01:42:31 PDT 2009,NO_QUERY,charasan,"['gawd', 'woman', 'like', 'lesbian', 'denni', 'leari', 'know']"
0,2051187594,Fri Jun 05 21:01:00 PDT 2009,NO_QUERY,aaronjuly,"['red', 'rover', 'red', 'rover', 'mani', 'time', 'gonna', 'drop', 'blackberri', 'till', 'night']"
4,1957435997,Fri May 29 00:29:51 PDT 2009,NO_QUERY,WarcraftOverBBQ,"['nope', 'first', '60', 'druid', 'first', '80', 'warrior']"
0,2001390060,Tue Jun 02 00:43:45 PDT 2009,NO_QUERY,_elphaba,"['rip', 'riley', 'great', 'cat']"
4,1966323249,Fri May 29 17:33:18 PDT 2009,NO_QUERY,marisa_rachel,"['jam', 'new', 'music', 'sinc', ""i'm"", 'sick', ""can't"", 'go', '):', 'lol']"
0,1957648204,Fri May 29 01:09:29 PDT 2009,NO_QUERY,nickcatal,"['2009', 'convent']"
0,2003080371,Tue Jun 02 05:50:13 PDT 2009,NO_QUERY,Cleopatradane,"['door', '10', ""min'"", 'got', 'bed']"
4,2014379247,Wed Jun 03 01:20:07 PDT 2009,NO_QUERY,cymberrain,"['likewis', 'dear']"
0,2324207998,Thu Jun 25 02:34:05 PDT 2009,NO_QUERY,caitlinchill,"['justin', 'master', 'chef', 'favourit', 'poh', 'justin', 'settl', 'chri', 'die', 'sam', '...']"
0,2216941339,Wed Jun 17 20:10:34 PDT 2009,NO_QUERY,SeanJuanDemarco,"['happi', '...', 'good', 'bye', 'alexalloyd', 'fb']"
0,1982576622,Sun May 31 11:29:12 PDT 2009,NO_QUERY,mikedeleon,"['o_o', 'spoke', 'loud', 'lose', 'voic']"
4,1999018500,Mon Jun 01 19:30:19 PDT 2009,NO_QUERY,nickorob,"['smiiilllee', 'u', 'go', 'vacat', '2', 'day']"
4,1972421923,Sat May 30 09:11:38 PDT 2009,NO_QUERY,lesley007,"['realli', ""that'"", 'crap', 'hey', 'might', 'see']"
0,1961080988,Fri May 29 08:57:26 PDT 2009,NO_QUERY,Pro_94JBIT,"['didnt', 'get', 'clear']"
0,2200509470,Tue Jun 16 18:59:55 PDT 2009,NO_QUERY,ImaPacifist,"['doubl', 'lost', 'worri', 'back', 'grind', 'peac', 'joy']"
0,2261875567,Sat Jun 20 21:29:54 PDT 2009,NO_QUERY,iwant2bskiing,"['wonder', 'volunt', 'work', '6:15', 'tomorrow', 'sunday', '...', 'want', 'go', 'parrrti', 'ah', 'well', 'matrix', 'marathon', 'instead']"
0,1755174524,Sun May 10 08:27:17 PDT 2009,NO_QUERY,ConorA,"['7', 'follow', '9', 'follow', ';)', 'kushtyyi', 'gota', 'revis', 'level', 'exam']"
4,2055605702,Sat Jun 06 09:37:24 PDT 2009,NO_QUERY,rockaffairs,"['check', 'myspac', 'smooth', 'get', 'regist', 'rockaffairs.com', ""ain't"", 'rock', 'band']"
0,2256351438,Sat Jun 20 12:38:39 PDT 2009,NO_QUERY,countmystars,['aw']
4,1989541082,Mon Jun 01 01:55:39 PDT 2009,NO_QUERY,OhHayley,"[""i'v"", 'listen', 'album', 'mani', 'time', 'past', 'week', 'great', 'start', 'listen', 'last', 'year', 'myspac']"
4,1966821780,Fri May 29 18:27:45 PDT 2009,NO_QUERY,TweetDiane,"['thank', '...', 'sorri', 'slow', 'respons', 'day']"
0,2186641057,Mon Jun 15 19:07:35 PDT 2009,NO_QUERY,Chele89,"['booo', 'hooo', 'hooo', 'least', ""ed'"", 'still', 'somewher']"
4,1988804572,Sun May 31 23:25:26 PDT 2009,NO_QUERY,woolisette,"['go', 'hook', 'peopl', 'rington', 'hahaha', '..']"
4,2046242882,Fri Jun 05 11:53:57 PDT 2009,NO_QUERY,ChristineAtJ1,"['javaon', 'jpa', 'session', 'solid', 'onto', 'concurr', 'program', 'multi-processor', 'system']"
0,2204052166,Wed Jun 17 01:11:56 PDT 2009,NO_QUERY,Katriona23,"['seen', 'load', '98car', 'around', 'coolock', 'ye', 'think', 'could', 'catch', 'get', '98car', 'sticker']"
0,1966155823,Fri May 29 17:13:42 PDT 2009,NO_QUERY,rokchukr,"['miss', 'vermont']"
4,2066735209,Sun Jun 07 11:04:32 PDT 2009,NO_QUERY,nongling,"[""can't"", 'resist', 'basebal', 'either']"
0,1999994322,Mon Jun 01 21:12:17 PDT 2009,NO_QUERY,debbier93,"['hope', 'last', 'show']"
0,2016413961,Wed Jun 03 06:44:09 PDT 2009,NO_QUERY,Adorianna,"['cant', 'get', 'facebook']"
0,1694284739,Mon May 04 01:55:26 PDT 2009,NO_QUERY,purplepleather,"['sittin', 'mindin', 'biz', 'like', 'crunch', 'crunch', 'see', 'gray', 'fuzzi', 'ass', 'corner', 'eye']"
0,2288782475,Mon Jun 22 19:36:44 PDT 2009,NO_QUERY,jamisloan,"[""i'm"", 'fuckin', 'sick', 'damnit', 'lay', 'maaan']"
0,1972068739,Sat May 30 08:29:46 PDT 2009,NO_QUERY,weaverchic,"['sad', '...', 'saw', 'one', 'disney', 'cruis', 'ship', 'park', 'instead']"
4,1564504345,Mon Apr 20 03:48:18 PDT 2009,NO_QUERY,faultlines,"['listen', 'mixtap', 'download', 'call', 'fall', 'love', 'coffe', 'shop', 'beauti', 'song']"
4,2070659906,Sun Jun 07 18:05:07 PDT 2009,NO_QUERY,iLoveDemiSelena,"['show', 'grandma', 'pic', 'bust', 'laugh', 'love', 'grandma']"
0,1964723834,Fri May 29 14:41:57 PDT 2009,NO_QUERY,crysticouture,"['love', ""can't"", 'swing', '11', 'would', 'like', 'even', 'tweetup', 'futur']"
4,2068632089,Sun Jun 07 14:25:15 PDT 2009,NO_QUERY,ErikaDisaster,"['problem', 'dude', ""i'v"", 'tell', 'peopl', '2', 'add', 'u', 'everi', 'follow', 'friday', 'metro', '4ever', '<3']"
0,1792173002,Wed May 13 22:20:45 PDT 2009,NO_QUERY,FireworksTut,"[""i'm"", 'still', 'studi', 'hope', 'well', 'test', '..']"
0,2055164497,Sat Jun 06 08:49:13 PDT 2009,NO_QUERY,B_Langley,"['miss', 'babi', ""he'll"", 'gone', 'till', 'tomorrow', 'night']"
0,1468202253,Tue Apr 07 00:16:16 PDT 2009,NO_QUERY,OscarTG,"['beauti', 'morn', 'sun', 'shine', 'bird', 'sing', ""i'v"", 'play', 'mousetrap', 'kid', '...', 'damn', 'work']"
0,2069690008,Sun Jun 07 16:20:43 PDT 2009,NO_QUERY,Tominika,"['miss', 'church', 'today', 'wounder', 'topic', 'day']"
0,2003007407,Tue Jun 02 05:40:38 PDT 2009,NO_QUERY,firefaunx,"['aw', 'shuck', 'still', 'tri', 'figur', 'nyc', 'thing', 'look', 'unlik', 'may', 'research', 'trip', 'weekend', 'mix', 'feel']"
0,1997098647,Mon Jun 01 16:15:03 PDT 2009,NO_QUERY,SunnyInSeattle,"['longer', 'sunni', 'seattl']"
0,1993919196,Mon Jun 01 11:07:58 PDT 2009,NO_QUERY,karpowrich,"['sad', '...', 'heard', 'air', 'franc', 'flight', '...', ""i'll"", 'pray']"
0,2200630373,Tue Jun 16 19:09:35 PDT 2009,NO_QUERY,iEgg,"['know', 'gimp', 'teach', 'sometim']"
0,2208696184,Wed Jun 17 09:30:59 PDT 2009,NO_QUERY,jamiebonza,"['feel', 'well', 'wish', 'would', 'stop', 'raing', 'mayb', 'feel', 'groggi']"
0,2056369453,Sat Jun 06 11:01:15 PDT 2009,NO_QUERY,SJChaffexox,"['think', 'laura', 'hurri', 'get', ""i'v"", 'miss', 'small', 'one']"
0,1680983084,Sat May 02 12:56:49 PDT 2009,NO_QUERY,hamiltonian04,"[""what'"", 'wrong', 'ticket', 'web', 'site', ""can't"", 'chang', 'date', 'tri', 'buy', 'star', 'trek', 'ticket', 'open', 'night']"
0,2205372696,Wed Jun 17 04:35:45 PDT 2009,NO_QUERY,textualoffender,"['err', 'would', 'mahabharata', 'advic', 'tell', 'quit', 'ignor', 'come', 'scienc', 'fiction']"
0,2182876186,Mon Jun 15 13:45:06 PDT 2009,NO_QUERY,CJAmazing,"['opal', 'fruit', 'sigh', '...', 'damn', 'starburst']"
0,2175438430,Mon Jun 15 00:59:33 PDT 2009,NO_QUERY,annysmiles,"['ouch', 'tire', 'massiv', 'headach', 'monday']"
4,2068763278,Sun Jun 07 14:39:19 PDT 2009,NO_QUERY,Gyh_Jb,"['awesom', 'love', 'great', 'job', 'guy', 'haha']"
0,2285382426,Mon Jun 22 15:03:41 PDT 2009,NO_QUERY,magickman1970,"['yeah', 'iam', 'think', 'last', 'night', 'tonight', '2', 'though', 'happi', 'one', 'way', 'miss', 'talk']"
4,1957403923,Fri May 29 00:23:43 PDT 2009,NO_QUERY,Ms_Me_,"['fat', 'ass', '...', ""i'm"", 'eat', 'chocol', 'cake', 'judg', '...', 'know', 'want', 'yummi', 'piec']"
4,1759656303,Sun May 10 19:41:44 PDT 2009,NO_QUERY,chicolovesyou,"['that', 'awesom', '...']"
4,2004633790,Tue Jun 02 08:30:20 PDT 2009,NO_QUERY,woothemes,"['hehe', 'actual', 'sent', 'get', 'mind', 'gutter', 'touch', 'wood']"
4,2065165207,Sun Jun 07 08:02:03 PDT 2009,NO_QUERY,KayParx,"['go', 'pride', 'ferndal']"
0,2263584552,Sun Jun 21 01:13:13 PDT 2009,NO_QUERY,tstern8608,"[""can't"", 'seem', 'fall', 'asleep', 'yet', 'got', 'work', 'morn', 'internet', 'addict', 'like']"
4,1834003095,Mon May 18 01:15:20 PDT 2009,NO_QUERY,angryjedi,"['great', 'uncanni', 'fellow', 'get', 'p4']"
4,1970921118,Sat May 30 05:39:59 PDT 2009,NO_QUERY,WebDeveloperCom,"['forum', 'organ', 'code', 'hi', 'learn', 'javascript', 'quit', 'time', 'work', 'project', '..']"
0,2183417359,Mon Jun 15 14:28:40 PDT 2009,NO_QUERY,yuiyoung,"['haha', 'atleast', 'one', 'besti', '...', 'im', 'alon']"
4,2062399528,Sat Jun 06 23:07:24 PDT 2009,NO_QUERY,MariaAinscough,"['follow', 'ireland', 'still', 'danc']"
4,1825769293,Sun May 17 06:47:08 PDT 2009,NO_QUERY,Rahma2701,"['happi', 'sunday', 'alison']"
0,2251097099,Sat Jun 20 02:25:36 PDT 2009,NO_QUERY,leeaannee,"['want', 'curli', 'fri', 'havent', 'age']"
4,2051907747,Fri Jun 05 23:06:59 PDT 2009,NO_QUERY,Tori_Princessa,"['awak', 'sinc', '8', 'saturday', '..', 'wtf', 'hehe', '..', 'watch', 'episod', '10', 'season', '5', 'hill', 'pretti', 'sweet']"
0,1827143979,Sun May 17 10:05:08 PDT 2009,NO_QUERY,Stony419,"[""i'm"", 'dri']"
0,2286473028,Mon Jun 22 16:29:40 PDT 2009,NO_QUERY,danielreid1,"[""i'm"", '2moro', 'hurrah', 'back', 'wednesday', 'oddli', 'stupid', 'overtim', 'cut', ""i'm"", 'friday', 'pay', 'suffer']"
0,2217889638,Wed Jun 17 21:32:38 PDT 2009,NO_QUERY,Embybee,"['last', 'night', 'three', 'palm', 'whole', 'crew']"
0,1984138815,Sun May 31 14:31:04 PDT 2009,NO_QUERY,jaonyourmind,"['sad', 'know', 'movi', 'quot', 'color', 'purpl']"
0,2323317381,Thu Jun 25 00:22:25 PDT 2009,NO_QUERY,billyjr,"['cool', 'dont', 'wave', 'acc']"
4,1990858412,Mon Jun 01 05:54:13 PDT 2009,NO_QUERY,Laurathesmall,"['got', 'school', 'math', 'aw', 'caught', 'health', 'social', 'gonna', 'get', 'chang', 'boil']"
0,2052674382,Sat Jun 06 01:35:09 PDT 2009,NO_QUERY,seethingheathen,['sad']
0,1982668303,Sun May 31 11:40:02 PDT 2009,NO_QUERY,mja320,"['ugh', 'one', 'pot', 'fell', 'milkcan', 'bit', 'mess', 'clean']"
0,2216884247,Wed Jun 17 20:05:56 PDT 2009,NO_QUERY,asalamaLALA,"['sytywhat', ""i'm"", 'sad', 'sytycd', 'motiv', 'like', 'use']"
0,2054698525,Sat Jun 06 07:54:30 PDT 2009,NO_QUERY,becomingrachel,"['yeah', 'singl', 'ladi', 'danc', 'ruin', 'joe']"
0,2297323214,Tue Jun 23 10:17:59 PDT 2009,NO_QUERY,CharlotteR24,"['oh', 'mann', ""i'd"", 'give', 'mine', 'sold', 'went', 'buy', 'one', 'actual', 'one', 'l', 'mysfm', 'xx']"
4,1983273502,Sun May 31 12:50:28 PDT 2009,NO_QUERY,justjazzy389,"['im', 'doin', 'pretti', 'good', '.. ..', 'imma', 'go', 'n', 'take', 'nap', '..', 'got', 'iti', '..', 'lol']"
0,1827162932,Sun May 17 10:07:33 PDT 2009,NO_QUERY,emks,"[""i'm"", 'start', 'get', 'hungri']"
4,1880257547,Fri May 22 00:36:56 PDT 2009,NO_QUERY,TamsynTweetie,"['ye', 'end', 'motherland']"
0,1565467006,Mon Apr 20 06:49:37 PDT 2009,NO_QUERY,Greggsgirl,"['wish', 'could', '70', 'degre', 'everi', 'day', 'oh', 'wait', ""we'd"", 'snow', 'like', 'snow', '...', 'cold']"
4,1882029823,Fri May 22 06:05:17 PDT 2009,NO_QUERY,ihatemathdotcom,"['still', 'look', 'biggest', 'terrorist', 'histori', 'pythagora', '...', 'terror', 'billion', 'student', '...']"
4,2190820288,Tue Jun 16 03:49:05 PDT 2009,NO_QUERY,giladby,['ye']
4,2007831798,Tue Jun 02 13:13:02 PDT 2009,NO_QUERY,micjack91,"['senior', 'prom', 'theme', 'song', 'danc', 'friend', 'teach', 'waltz', 'thought', 'shoul', '...']"
4,1752255781,Sat May 09 21:26:11 PDT 2009,NO_QUERY,heartshapedgirl,"['tweet', 'make', 'night', 'bb', 'girl']"
0,1977647137,Sat May 30 21:23:58 PDT 2009,NO_QUERY,megzpoo,"['come', 'never', 'seen']"
4,2001300392,Tue Jun 02 00:26:34 PDT 2009,NO_QUERY,scifan77,"['dude', 'total', 'die', 'toy', 'soldier', '...', 'f', 'father', 'f', 'arrgghh', 'love', 'film']"
4,2048922491,Fri Jun 05 16:00:02 PDT 2009,NO_QUERY,sumares,"['go', 'wwdc']"
0,2231262051,Thu Jun 18 18:15:59 PDT 2009,NO_QUERY,puertobelly,"['hey', 'hun', 'cant', 'send', 'u', 'sampl', 'need', 'mac']"
0,2201459420,Tue Jun 16 20:18:17 PDT 2009,NO_QUERY,xangelxlalax,['wrong']
4,1553953570,Sat Apr 18 15:39:59 PDT 2009,NO_QUERY,ch1oe4ever,"['watch', 'famili', 'guy', 'rofl']"
0,2052466862,Sat Jun 06 00:49:45 PDT 2009,NO_QUERY,RheeCrazee,"[""i'm"", 'assum', 'ask', 'long', 'servic', 'leav', 'ye', 'holiday']"
4,2177365886,Mon Jun 15 05:58:49 PDT 2009,NO_QUERY,sarabeedesigns,"['yart', 'sale', 'go', 'shabbi', 'got', 'anoth', 'intern', 'order', 'woohoo']"
0,2249838318,Fri Jun 19 23:07:28 PDT 2009,NO_QUERY,RRae1,"['u', 'know', 'wat', 'funni', 'idk', 'wen', 'father', 'day', 'that', 'wrong']"
0,2057871703,Sat Jun 06 13:49:24 PDT 2009,NO_QUERY,Tuism,"['well', 'south', 'africa', 'think', ""i'm"", 'alway', 'go', 'last', 'get', 'tee']"
4,1795131363,Thu May 14 07:13:01 PDT 2009,NO_QUERY,mrolv,"['see', 'funni', 'video', 'youtub']"
0,2067355162,Sun Jun 07 12:11:55 PDT 2009,NO_QUERY,_xtazia,"['man', 'weather', 'suck', '...', 'sick', 'rain', '...', 'want', '100', 'degre', 'weather', '25']"
0,2328968708,Thu Jun 25 10:11:49 PDT 2009,NO_QUERY,gailgailgail,"['ohhh', 'yeah', 'pretti', 'hot', 'past', 'coupl', 'day']"
4,1994719649,Mon Jun 01 12:21:07 PDT 2009,NO_QUERY,catman1975,[]
4,1557002566,Sun Apr 19 01:28:23 PDT 2009,NO_QUERY,bootv1rus,"['laugh', 'hard', 'long', 'time', 'lolol', 'madd', 'drunk', 'twitter', 'skillz']"
0,2203836799,Wed Jun 17 00:39:16 PDT 2009,NO_QUERY,deantrippe,"['futur', 'actual', 'brought', 'sexi', 'back', 'jt', 'took', 'credit']"
0,1968582299,Fri May 29 21:44:50 PDT 2009,NO_QUERY,leileikins,"['nz', 'well', 'sydney']"
4,1958074885,Fri May 29 02:34:27 PDT 2009,NO_QUERY,BlokesLib,"['psst', 'thank', 'ff']"
0,2180168091,Mon Jun 15 10:06:07 PDT 2009,NO_QUERY,Natashaklein,"[""i'm"", 'celeb', 'usa', 'without', 'spencer', 'heidi']"
4,2063090472,Sun Jun 07 01:20:04 PDT 2009,NO_QUERY,wailanik,"['iwailani', 'regist', 'friend', 'chang', 'disney', 'channel']"
4,1881013102,Fri May 22 03:17:53 PDT 2009,NO_QUERY,SuppaKid,"['ooo', 'yeah', '..', 'suppa', 'chef']"
0,2286443233,Mon Jun 22 16:27:13 PDT 2009,NO_QUERY,mattbeetar,"['wow', ""that'"", 'pretti', 'hectic', 'man', 'yeh', ""there'"", 'big', 'muslim', 'popul', 'know', 'coupl', 'gay', 'guy', 'issu']"
0,2062083067,Sat Jun 06 22:17:40 PDT 2009,NO_QUERY,J830,"['damn', 'teef', 'hurt']"
4,2060171804,Sat Jun 06 18:23:52 PDT 2009,NO_QUERY,bvdaily,"['nice', 'day', 'fam', 'alway', 'pleasur', 'see', 'everybodi']"
4,2066959420,Sun Jun 07 11:29:25 PDT 2009,NO_QUERY,michaelonabike,"['back', 'home', 'need', 'shower', 'mean', 'need']"
0,1972418532,Sat May 30 09:11:15 PDT 2009,NO_QUERY,judy_jay,"['oh', 'shut', 'want', 'one', 'someon', 'build', 'garden', 'dammit']"
4,2051880271,Fri Jun 05 23:02:41 PDT 2009,NO_QUERY,xoKatrinaC,"['im', 'sincer', 'sorri', 'fair', ':/', 'cant', 'wait', 'your', 'new', 'stuff']"
4,1882734821,Fri May 22 07:23:43 PDT 2009,NO_QUERY,Sammy_McPherson,"['give', 'lorri', 'jone', 'great', 'big', 'hug']"
4,1794953953,Thu May 14 06:52:59 PDT 2009,NO_QUERY,gcstanley,"['work', 'work', 'work', 'work', 'work', 'lol']"
4,1754997169,Sun May 10 07:58:59 PDT 2009,NO_QUERY,CutsieCouture,"['happi', ""mother'"", 'day', 'mine', 'allreadi', 'best', 'ever', 'lyric', 'slept', 'till', '10:30']"
0,2297425261,Tue Jun 23 10:25:33 PDT 2009,NO_QUERY,braves11,"['summer', 'skool', 'blue']"
0,2205606846,Wed Jun 17 05:05:40 PDT 2009,NO_QUERY,AnnaAtomic,"['sim', '3', 'work', 'help', 'somebodi', "":'(""]"
4,2049742961,Fri Jun 05 17:25:14 PDT 2009,NO_QUERY,yeah_write,"['happi', 'birthday', 'total', 'stranger', 'follow', 'tweet', 'hope', 'celebr', 'weekend']"
